..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_36		1.092		0.05551636363636336
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_37		1.026		0.05165454545454526
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_38		0.966		0.04986545454545436
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_39		1.002		0.050901818181818034
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_40		1.042		0.05401090909090889
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_41		1.01		0.05240727272727252
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_42		0.988		0.050574545454545296
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_43		1.024		0.05143636363636344
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_44		1.018		0.0513927272727271
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_45		1.022		0.052527272727272575
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_46		1.094		0.056029090909090716
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_47		1.046		0.05434909090909068
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_48		1.03		0.05339999999999987
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_49		1.03		0.05223272727272708
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_50		1.052		0.05270181818181801
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_51		1.07		0.05479636363636347
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_52		1.022		0.05186181818181804
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_53		1.066		0.05626909090909073
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_54		1.03		0.054119999999999814
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_55		0.966		0.04982181818181797
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_56		0.99		0.050356363636363456
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_57		1.016		0.05188363636363622
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_58		0.99		0.05054181818181794
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_59		1.034		0.05295272727272707
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_60		1.076		0.054894545454545224
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_61		1.056		0.05336727272727252
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_62		1.056		0.05346545454545441
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_63		1.038		0.0523309090909089
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_64		1.052		0.05374909090909069
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_65		1.02		0.05240727272727259
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_66		1.046		0.05386909090909075
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_67		1.054		0.05444727272727258
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_68		1.044		0.05356363636363619
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_69		0.96		0.04919999999999983
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_70		1.038		0.05350909090909067
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_71		1.014		0.05211272727272711
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_72		1.008		0.05186181818181799
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_73		1.062		0.05442545454545426
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_74		1.048		0.05471999999999983
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_75		1.074		0.054872727272727094
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_76		1.024		0.052319999999999846
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_77		1.058		0.05372727272727247
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_78		1.022		0.05105454545454526
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_79		0.986		0.050389090909090654
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_80		1.0		0.05126181818181796
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_81		0.996		0.05078181818181799
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_82		1.026		0.051381818181817966
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_83		0.984		0.05055272727272704
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_84		1.016		0.0508145454545452
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_85		1.04		0.05307272727272704
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_86		1.024		0.051959999999999784
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_87		1.008		0.05101090909090894
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_88		1.022		0.05191636363636347
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_89		1.008		0.0514909090909089
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_90		1.004		0.05293090909090894
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_91		1.042		0.05430545454545438
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_92		1.034		0.05317090909090889
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_93		0.992		0.05049818181818165
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_94		1.048		0.05351999999999974
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_95		1.046		0.054414545454545264
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_96		1.046		0.05501454545454523
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_97		1.048		0.05439272727272706
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_98		1.078		0.05503636363636346
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_99		1.002		0.05087999999999974
..\results\SenseSend100WithOutVM/SenseSend100WithOutVM_100		1.056		0.05530909090909078
